method,grammar,seed,p,r,f1,time,call_time,calls,m,NT,A,l(A),S,T,tP,mP
treevada,curl,dec-r1,1.0,0.0,0.0,25.075578927993774,24.08082890510559,1606.0,18832.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.979248046875,20860.0
treevada,curl,dec-r1,1.0,0.0,0.0,24.117639541625977,23.083796739578247,1606.0,19024.0,7.0,79.0,1.1518987341772151,91.0,71.0,1.0214028358459473,20700.0
treevada,curl,dec-r1,1.0,0.0,0.0,24.71753978729248,23.7327823638916,1606.0,18888.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.7669193744659424,20636.0
treevada,curl,dec-r1,1.0,0.0,0.0,25.40130305290222,24.35543155670166,1606.0,18744.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.9385886192321777,20700.0
treevada,curl,dec-r1,1.0,0.0,0.0,25.624120712280273,24.584383487701416,1606.0,18832.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.7819373607635498,20748.0
treevada,curl,dec-r1,1.0,0.0,0.0,23.590662002563477,22.607192277908325,1606.0,18684.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.8645267486572266,20760.0
treevada,curl,dec-r1,1.0,0.0,0.0,25.711341619491577,24.67218852043152,1606.0,18952.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.7983956336975098,20688.0
treevada,curl,dec-r1,1.0,0.0,0.0,24.764801263809204,23.695325136184692,1606.0,18756.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.8318789005279541,20820.0
treevada,curl,dec-r1,1.0,0.0,0.0,25.148467779159546,24.125221490859985,1606.0,18636.0,7.0,79.0,1.1518987341772151,91.0,71.0,0.8769817352294922,20716.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.17793083190918,19.635054111480713,1356.0,18632.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.7623608112335205,20784.0
treevada,curl,dec-r2,1.0,0.0,0.0,21.216152667999268,20.717897653579712,1356.0,18628.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.8398013114929199,20912.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.087119340896606,19.56935739517212,1356.0,18676.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.700859546661377,21008.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.069920778274536,19.59394645690918,1356.0,18660.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.6336429119110107,21004.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.811623096466064,20.357440948486328,1356.0,18632.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.8001854419708252,20960.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.907047033309937,20.3831205368042,1356.0,18480.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.668881893157959,21000.0
treevada,curl,dec-r2,1.0,0.0,0.0,19.7427818775177,19.19370722770691,1356.0,18688.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.8743155002593994,20800.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.770726203918457,20.28033471107483,1356.0,18664.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.9909238815307617,20932.0
treevada,curl,dec-r2,1.0,0.0,0.0,21.036043643951416,20.511570692062378,1356.0,18632.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.6160850524902344,20832.0
treevada,curl,dec-r2,1.0,0.0,0.0,20.873948574066162,20.323920965194702,1356.0,18592.0,7.0,79.0,1.1645569620253164,92.0,72.0,0.6378393173217773,21000.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,418.4527356624603,130.7632451057434,30530.0,45292.0,18.0,105.0,1.6857142857142857,177.0,50.0,13.98971152305603,24384.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,453.34949707984924,148.17155241966248,30530.0,45048.0,18.0,105.0,1.6857142857142857,177.0,50.0,14.430713176727295,24380.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,547.1837575435638,150.48011827468872,30530.0,44912.0,18.0,105.0,1.6857142857142857,177.0,50.0,18.77906036376953,24012.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,445.974972486496,145.20971298217773,30530.0,45192.0,18.0,105.0,1.6857142857142857,177.0,50.0,14.143251180648804,24740.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,436.9443612098694,144.99546241760254,30530.0,44996.0,18.0,105.0,1.6857142857142857,177.0,50.0,13.392301321029663,24304.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,411.79451537132263,127.10287642478943,30530.0,45076.0,18.0,105.0,1.6857142857142857,177.0,50.0,14.271997928619385,24340.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,500.61635541915894,150.77538967132568,30530.0,44940.0,18.0,105.0,1.6857142857142857,177.0,50.0,15.718931674957275,24596.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,453.4677200317383,147.63872241973877,30530.0,44940.0,18.0,105.0,1.6857142857142857,177.0,50.0,14.322048425674438,24024.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,458.65046644210815,143.43914914131165,30530.0,45192.0,18.0,105.0,1.6857142857142857,177.0,50.0,14.426656007766724,24396.0
treevada,tinyc,dec-ase21-r0,0.969,0.075,0.13922413793103447,516.2199966907501,147.78542804718018,30530.0,45036.0,18.0,105.0,1.6857142857142857,177.0,50.0,15.180154800415039,24548.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,437.3534941673279,137.56091260910034,29611.0,43904.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.637689113616943,22888.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,451.5043263435364,139.52398943901062,29611.0,44136.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.628617286682129,22492.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,541.314377784729,142.2864010334015,29611.0,43904.0,17.0,112.0,1.5892857142857142,178.0,48.0,8.658051013946533,22456.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,448.8252258300781,138.03464818000793,29611.0,43980.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.744308710098267,22956.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,426.77788853645325,130.64946842193604,29611.0,43984.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.598135232925415,22432.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,418.24591970443726,123.08157849311829,29611.0,43824.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.513352394104004,22916.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,519.1197075843811,141.9859836101532,29611.0,43860.0,17.0,112.0,1.5892857142857142,178.0,48.0,7.338639259338379,22532.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,455.1675126552582,139.6927924156189,29611.0,43768.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.718777894973755,22460.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,494.0015227794647,135.8842282295227,29611.0,43908.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.864899635314941,22924.0
treevada,tinyc,dec-r1,0.915,0.04,0.07664921465968585,487.68856620788574,139.93149542808533,29611.0,43864.0,17.0,112.0,1.5892857142857142,178.0,48.0,6.8856000900268555,22476.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,354.5471625328064,113.45976233482361,25165.0,39948.0,18.0,117.0,1.641025641025641,192.0,56.0,8.176490306854248,22672.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,367.3793318271637,112.45122480392456,25165.0,39988.0,18.0,117.0,1.641025641025641,192.0,56.0,8.459454536437988,22832.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,449.12324261665344,117.96034860610962,25165.0,39948.0,18.0,117.0,1.641025641025641,192.0,56.0,10.18366026878357,22612.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,350.6918456554413,107.47674179077148,25165.0,40044.0,18.0,117.0,1.641025641025641,192.0,56.0,8.182874917984009,22788.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,342.45111060142517,104.04845786094666,25165.0,39940.0,18.0,117.0,1.641025641025641,192.0,56.0,8.301025867462158,22400.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,333.7686958312988,97.38580679893494,25165.0,40040.0,18.0,117.0,1.641025641025641,192.0,56.0,8.16026496887207,22660.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,427.42971682548523,118.12505078315735,25165.0,40036.0,18.0,117.0,1.641025641025641,192.0,56.0,9.682433128356934,22460.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,363.6253275871277,112.86941647529602,25165.0,40040.0,18.0,117.0,1.641025641025641,192.0,56.0,8.633152961730957,22592.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,374.7722728252411,112.37535905838013,25165.0,39860.0,18.0,117.0,1.641025641025641,192.0,56.0,8.422944068908691,22572.0
treevada,tinyc,dec-r2,0.915,0.051,0.09661490683229812,376.7611379623413,112.21764469146729,25165.0,39892.0,18.0,117.0,1.641025641025641,192.0,56.0,8.656741857528687,22644.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,221.2778868675232,88.05251955986023,20934.0,35820.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.631998777389526,27668.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,230.04366445541382,90.83179450035095,20934.0,35672.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.759196519851685,27680.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,266.29876041412354,93.21916031837463,20934.0,35812.0,19.0,95.0,1.6421052631578947,156.0,49.0,20.512219190597534,27376.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,207.04606246948242,77.9473466873169,20934.0,35840.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.10394310951233,27652.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,212.59280228614807,79.75817584991455,20934.0,35816.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.393347024917603,27392.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,206.73612642288208,77.59242534637451,20934.0,35676.0,19.0,95.0,1.6421052631578947,156.0,49.0,18.637749433517456,27340.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,264.5093033313751,92.63678359985352,20934.0,35748.0,19.0,95.0,1.6421052631578947,156.0,49.0,20.316100597381592,27644.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,232.55610752105713,92.35495209693909,20934.0,35704.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.540903091430664,27524.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,234.8704125881195,89.79679942131042,20934.0,36004.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.98500156402588,27572.0
treevada,tinyc,dec-r5,0.782,0.111,0.1944053751399776,234.66584038734436,89.27042889595032,20934.0,35816.0,19.0,95.0,1.6421052631578947,156.0,49.0,19.964703798294067,27596.0
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,arith,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,fol,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-ase21-h,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r1,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,json,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-ase21-h,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r1,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,lisp,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-ase21-h,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r1,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,turtle,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-ase21-h,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r1,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,while,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-ase21-h,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r1,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,xml,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r1,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,curl,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r1,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r2,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
kedavra,tinyc,dec-r5,,,,,,,,,,,,,,
