method,grammar,seed,p,r,f1,time,call_time,calls,m,NT,A,l(A),S,T,tP,mP
treevada,curl,r1,0.939,0.678,0.7874359925788498,357.8289198875427,328.13986921310425,21140.0,41172.0,18.0,135.0,1.3777777777777778,186.0,82.0,86.46779584884644,30256.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,356.53571701049805,327.76292157173157,21140.0,41200.0,18.0,135.0,1.3777777777777778,186.0,82.0,90.57422423362732,30876.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,394.2418212890625,363.7070355415344,21140.0,41224.0,18.0,135.0,1.3777777777777778,186.0,82.0,90.77002882957458,29404.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,381.728449344635,351.3382513523102,21140.0,41072.0,18.0,135.0,1.3777777777777778,186.0,82.0,90.9881386756897,30432.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,393.5452857017517,363.3022847175598,21140.0,41028.0,18.0,135.0,1.3777777777777778,186.0,82.0,99.21039819717407,30780.0
treevada,curl,r1,0.939,0.678,0.7874359925788498,391.24262738227844,360.2818205356598,21140.0,41252.0,18.0,135.0,1.3777777777777778,186.0,82.0,87.1529381275177,29744.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,480.1529428958893,447.643269777298,26791.0,43280.0,19.0,137.0,1.3795620437956204,189.0,84.0,132.94014477729797,32920.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,469.20527172088623,436.97528553009033,26791.0,43276.0,19.0,137.0,1.3795620437956204,189.0,84.0,131.2828061580658,32960.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,465.9622323513031,434.02858877182007,26791.0,43188.0,19.0,137.0,1.3795620437956204,189.0,84.0,140.7124662399292,33328.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,470.11042284965515,437.8828384876251,26791.0,43424.0,19.0,137.0,1.3795620437956204,189.0,84.0,131.84958863258362,32812.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,475.3311929702759,442.95489287376404,26791.0,43376.0,19.0,137.0,1.3795620437956204,189.0,84.0,135.04000973701477,33052.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,471.4171051979065,439.3903410434723,26791.0,43400.0,19.0,137.0,1.3795620437956204,189.0,84.0,127.86174082756042,32712.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,444.2364935874939,411.9926972389221,26791.0,43368.0,19.0,137.0,1.3795620437956204,189.0,84.0,131.87313055992126,33800.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,465.0790867805481,432.83553743362427,26791.0,43372.0,19.0,137.0,1.3795620437956204,189.0,84.0,135.14436841011047,32912.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,452.25597882270813,420.9564051628113,26791.0,43388.0,19.0,137.0,1.3795620437956204,189.0,84.0,131.85802102088928,32648.0
treevada,curl,r2,0.752,0.793,0.7719559870550162,466.3465042114258,434.0997920036316,26791.0,43408.0,19.0,137.0,1.3795620437956204,189.0,84.0,127.20424342155457,32488.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2700.8379333019257,963.4767763614655,78018.0,176120.0,35.0,164.0,1.7865853658536586,293.0,51.0,290.014297246933,41368.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2627.463610649109,984.1252613067627,78018.0,175992.0,35.0,164.0,1.7865853658536586,293.0,51.0,245.92644023895264,40660.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2659.761325597763,985.6192054748535,78018.0,176124.0,35.0,164.0,1.7865853658536586,293.0,51.0,243.49549317359924,41620.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2648.9393825531006,946.5795805454254,78018.0,176248.0,35.0,164.0,1.7865853658536586,293.0,51.0,274.3754322528839,40960.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2679.28049993515,957.8480954170227,78018.0,176204.0,35.0,164.0,1.7865853658536586,293.0,51.0,284.44832587242126,42072.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2821.8780148029327,996.9256045818329,78018.0,176084.0,35.0,164.0,1.7865853658536586,293.0,51.0,301.0632224082947,42416.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2699.0294904708862,1002.5426740646362,78018.0,176068.0,35.0,164.0,1.7865853658536586,293.0,51.0,269.7844762802124,41652.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2777.5465500354767,995.5432827472687,78018.0,175988.0,35.0,164.0,1.7865853658536586,293.0,51.0,316.6961393356323,42412.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2710.9693059921265,972.2602655887604,78018.0,176100.0,35.0,164.0,1.7865853658536586,293.0,51.0,278.77436995506287,39608.0
treevada,tinyc,ase21-r0,0.742,0.901,0.8138064516129032,2690.3379883766174,961.4323675632477,78018.0,176192.0,35.0,164.0,1.7865853658536586,293.0,51.0,258.01675820350647,41352.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5397.493860721588,1788.7886335849762,114274.0,230580.0,30.0,150.0,1.76,264.0,51.0,369.77325963974,45180.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5236.395913600922,1711.5883619785309,114274.0,230260.0,30.0,150.0,1.76,264.0,51.0,365.3966717720032,44608.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5554.54900932312,2014.9824981689453,114274.0,230232.0,30.0,150.0,1.76,264.0,51.0,369.87823510169983,44952.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5427.337843179703,1808.5671005249023,114274.0,230660.0,30.0,150.0,1.76,264.0,51.0,494.6051366329193,44680.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5554.154923915863,1836.2617197036743,114274.0,230748.0,30.0,150.0,1.76,264.0,51.0,399.9932737350464,43712.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5725.605686187744,1919.6074125766754,114274.0,232568.0,30.0,150.0,1.76,264.0,51.0,404.76336765289307,44112.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5427.261051893234,1807.724354982376,114274.0,230760.0,30.0,150.0,1.76,264.0,51.0,349.8335883617401,44636.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5818.938576698303,1985.436569929123,114274.0,230764.0,30.0,150.0,1.76,264.0,51.0,389.06361413002014,44548.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5620.319233894348,1959.9117505550385,114274.0,230868.0,30.0,150.0,1.76,264.0,51.0,372.49538493156433,44696.0
treevada,tinyc,r1,0.863,0.971,0.9138200654307523,5389.229358434677,1796.0851664543152,114274.0,230688.0,30.0,150.0,1.76,264.0,51.0,339.70716428756714,45172.0
treevada,tinyc,r2,0.636,0.954,0.7632,5408.078998088837,1937.8263943195343,126251.0,214460.0,37.0,181.0,1.856353591160221,336.0,51.0,328.0203676223755,44320.0
treevada,tinyc,r2,0.636,0.954,0.7632,5331.437223434448,1861.1412901878357,126251.0,214624.0,37.0,181.0,1.856353591160221,336.0,51.0,329.4312825202942,42824.0
treevada,tinyc,r2,0.636,0.954,0.7632,5499.067693710327,2036.923425912857,126251.0,214452.0,37.0,181.0,1.856353591160221,336.0,51.0,330.2887647151947,44024.0
treevada,tinyc,r2,0.636,0.954,0.7632,5410.33685708046,1935.9901835918427,126251.0,214396.0,37.0,181.0,1.856353591160221,336.0,51.0,327.5489959716797,43356.0
treevada,tinyc,r2,0.636,0.954,0.7632,5500.9011998176575,2037.87708902359,126251.0,214652.0,37.0,181.0,1.856353591160221,336.0,51.0,305.97579407691956,46788.0
treevada,tinyc,r2,0.636,0.954,0.7632,5531.8286871910095,2036.4524013996124,126251.0,213656.0,37.0,181.0,1.856353591160221,336.0,51.0,309.3292257785797,44192.0
treevada,tinyc,r2,0.636,0.954,0.7632,5414.192882299423,1927.785096168518,126251.0,214396.0,37.0,181.0,1.856353591160221,336.0,51.0,320.50513315200806,44864.0
treevada,tinyc,r2,0.636,0.954,0.7632,5404.14116692543,1924.4860270023346,126251.0,214268.0,37.0,181.0,1.856353591160221,336.0,51.0,316.2127947807312,48460.0
treevada,tinyc,r2,0.636,0.954,0.7632,5513.601082086563,2035.9913737773895,126251.0,214464.0,37.0,181.0,1.856353591160221,336.0,51.0,334.76378059387207,43004.0
treevada,tinyc,r2,0.636,0.954,0.7632,5509.871665239334,2039.8768401145935,126251.0,214336.0,37.0,181.0,1.856353591160221,336.0,51.0,337.94120359420776,47556.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,12626.601271629333,3345.4327392578125,145918.0,418880.0,41.0,188.0,1.8351063829787233,345.0,51.0,264.88600301742554,44176.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,11718.700026988983,3289.454657316208,145918.0,412832.0,41.0,188.0,1.8351063829787233,345.0,51.0,266.10031843185425,44444.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,11352.626815319061,3045.3926322460175,145918.0,415508.0,41.0,188.0,1.8351063829787233,345.0,51.0,265.65744400024414,44396.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,12280.05117225647,3139.9900646209717,145918.0,417040.0,41.0,188.0,1.8351063829787233,345.0,51.0,274.0703718662262,44344.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,11800.146234750748,3094.43297290802,145918.0,414284.0,41.0,188.0,1.8351063829787233,345.0,51.0,214.7561891078949,44500.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,9929.042773723602,2743.4335482120514,145918.0,416872.0,41.0,188.0,1.8351063829787233,345.0,51.0,201.12417912483215,48996.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,12388.307315587997,3205.0520312786102,145918.0,419264.0,41.0,188.0,1.8351063829787233,345.0,51.0,289.347460269928,44436.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,10012.442337989807,2835.2144560813904,145918.0,419436.0,41.0,188.0,1.8351063829787233,345.0,51.0,198.61685228347778,47876.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,11639.79809808731,3116.5252606868744,145918.0,411384.0,41.0,188.0,1.8351063829787233,345.0,51.0,216.4379916191101,48356.0
treevada,tinyc,r5,0.933,0.528,0.6743655030800821,12728.085707902908,3281.3966946601868,145918.0,419172.0,41.0,188.0,1.8351063829787233,345.0,51.0,257.1036584377289,48924.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17079.416462659836,15907.605843544006,66717.0,120304.0,39.0,209.0,1.799043062200957,376.0,82.0,142.4746618270874,41736.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17087.130956172943,15920.977612495422,66717.0,120256.0,39.0,209.0,1.799043062200957,376.0,82.0,152.35885405540466,42920.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17087.948466300964,15922.449511051178,66717.0,120168.0,39.0,209.0,1.799043062200957,376.0,82.0,179.47968912124634,42008.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17081.182712078094,15912.524815797806,66717.0,120316.0,39.0,209.0,1.799043062200957,376.0,82.0,149.01754069328308,42864.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17100.851404190063,15934.596147060394,66717.0,120308.0,39.0,209.0,1.799043062200957,376.0,82.0,147.24496936798096,41732.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17101.159609556198,15935.05413532257,66717.0,120328.0,39.0,209.0,1.799043062200957,376.0,82.0,145.69540429115295,42728.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17098.088237047195,15922.35568857193,66717.0,120360.0,39.0,209.0,1.799043062200957,376.0,82.0,162.57924580574036,41320.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17157.34619617462,16002.708209991455,66717.0,120296.0,39.0,209.0,1.799043062200957,376.0,82.0,124.80524682998657,42784.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17168.886521577835,16011.996840238571,66717.0,120336.0,39.0,209.0,1.799043062200957,376.0,82.0,133.00652170181274,41580.0
treevada,minic,r0,0.632,0.624,0.6279745222929937,17092.900270462036,15917.863474369049,66717.0,120328.0,39.0,209.0,1.799043062200957,376.0,82.0,163.83735585212708,42468.0
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,arith,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,fol,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,mathexpr,ase21-r0,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,ase21-h,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r1,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,json,r2,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,ase21-h,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r1,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,lisp,r2,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,ase21-h,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r1,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,turtle,r2,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,ase21-h,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r1,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,while,r2,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,ase21-h,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r1,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,xml,r2,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,ase21-r0,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r1,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,curl,r2,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,ase21-r0,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r1,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r2,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,tinyc,r5,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
kedavra,minic,r0,,,,,,,,,,,,,,
